Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,WAvgPoints
3B,Spencer Steer (27412432),Spencer Steer,27412432,3B,3600,CIN@ATL 04/10/2023 07:20PM ET,CIN,7.25,7.25
C,Elias Diaz (27412431),Elias Diaz,27412431,C,3600,STL@COL 04/10/2023 08:40PM ET,COL,6.6,6.6
OF,Dylan Carlson (27412433),Dylan Carlson,27412433,OF,3600,STL@COL 04/10/2023 08:40PM ET,STL,5,5
OF,Lars Nootbaar (27412595),Lars Nootbaar,27412595,OF,3600,STL@COL 04/10/2023 08:40PM ET,STL,9,9
OF,Tyler Naquin (27412592),Tyler Naquin,27412592,OF,3600,MIL@ARI 04/10/2023 09:40PM ET,MIL,0,0
C,Logan O'Hoppe (27412434),Logan O'Hoppe,27412434,C,3500,WAS@LAA 04/10/2023 09:38PM ET,LAA,10.14,10.14
3B,Jeimer Candelario (27412439),Jeimer Candelario,27412439,3B,3500,WAS@LAA 04/10/2023 09:38PM ET,WAS,6.2,6.2
OF,TJ Friedl (27412438),TJ Friedl,27412438,OF,3500,CIN@ATL 04/10/2023 07:20PM ET,CIN,8.62,8.62
OF,Michael Harris II (27412599),Michael Harris II,27412599,OF,3500,CIN@ATL 04/10/2023 07:20PM ET,ATL,5.57,5.57
2B/OF,Christopher Morel (27412593),Christopher Morel,27412593,2B/OF,3500,SEA@CHC 04/10/2023 07:40PM ET,CHC,0,0
OF,Michael Conforto (27412435),Michael Conforto,27412435,OF,3500,LAD@SF 04/10/2023 09:45PM ET,SF,10.33,10.33
OF,James Outman (27412436),James Outman,27412436,OF,3500,LAD@SF 04/10/2023 09:45PM ET,LAD,10.8,10.8
OF,David Peralta (27412440),David Peralta,27412440,OF,3500,LAD@SF 04/10/2023 09:45PM ET,LAD,2.5,2.5
OF,Randal Grichuk (27412598),Randal Grichuk,27412598,OF,3500,STL@COL 04/10/2023 08:40PM ET,COL,0,0
3B,Evan Longoria (27412437),Evan Longoria,27412437,3B,3500,MIL@ARI 04/10/2023 09:40PM ET,ARI,10.4,10.4
1B,Rowdy Tellez (27412441),Rowdy Tellez,27412441,1B,3500,MIL@ARI 04/10/2023 09:40PM ET,MIL,6.14,6.14
3B/OF,Eddy Alvarez (27412596),Eddy Alvarez,27412596,3B/OF,3500,MIL@ARI 04/10/2023 09:40PM ET,MIL,0,0
1B,Jared Walsh (27412601),Jared Walsh,27412601,1B,3400,WAS@LAA 04/10/2023 09:38PM ET,LAA,0,0
3B,Josh Jung (27412442),Josh Jung,27412442,3B,3400,KC@TEX 04/10/2023 08:05PM ET,TEX,7.11,7.11
OF,AJ Pollock (27412444),AJ Pollock,27412444,OF,3400,SEA@CHC 04/10/2023 07:40PM ET,SEA,8.6,8.6
C,Dom Nunez (27412600),Dom Nunez,27412600,C,3400,SEA@CHC 04/10/2023 07:40PM ET,CHC,0,0
3B,Nolan Gorman (27412446),Nolan Gorman,27412446,3B,3400,STL@COL 04/10/2023 08:40PM ET,STL,9.86,9.86
2B,Brendan Rodgers (27412602),Brendan Rodgers,27412602,2B,3400,STL@COL 04/10/2023 08:40PM ET,COL,0,0
OF,Jake McCarthy (27412443),Jake McCarthy,27412443,OF,3400,MIL@ARI 04/10/2023 09:40PM ET,ARI,6.67,6.67
C,Keibert Ruiz (27412445),Keibert Ruiz,27412445,C,3300,WAS@LAA 04/10/2023 09:38PM ET,WAS,6,6
2B/3B,Luis Rengifo (27412449),Luis Rengifo,27412449,2B/3B,3300,WAS@LAA 04/10/2023 09:38PM ET,LAA,6.44,6.44
2B,Luis Garcia (27412454),Luis Garcia,27412454,2B,3300,WAS@LAA 04/10/2023 09:38PM ET,WAS,3.57,3.57
OF,Edward Olivares (27412451),Edward Olivares,27412451,OF,3300,KC@TEX 04/10/2023 08:05PM ET,KC,6.33,6.33
1B/OF,Wil Myers (27412447),Wil Myers,27412447,1B/OF,3300,CIN@ATL 04/10/2023 07:20PM ET,CIN,4.62,4.62
SS,J.P. Crawford (27412452),J.P. Crawford,27412452,SS,3300,SEA@CHC 04/10/2023 07:40PM ET,SEA,4.9,4.9
1B,Dominic Smith (27412460),Dominic Smith,27412460,1B,3200,WAS@LAA 04/10/2023 09:38PM ET,WAS,6.12,6.12
1B,Vinnie Pasquantino (27412457),Vinnie Pasquantino,27412457,1B,3200,KC@TEX 04/10/2023 08:05PM ET,KC,5.9,5.9
3B,Edwin Rios (27412459),Edwin Rios,27412459,3B,3200,SEA@CHC 04/10/2023 07:40PM ET,CHC,6.67,6.67
C,Austin Nola (27412453),Austin Nola,27412453,C,3200,SD@NYM 04/10/2023 07:10PM ET,SD,3.17,3.17
2B/SS,Danny Mendick (27412603),Danny Mendick,27412603,2B/SS,3200,SD@NYM 04/10/2023 07:10PM ET,NYM,0,0
SS,Miguel Rojas (27412455),Miguel Rojas,27412455,SS,3200,LAD@SF 04/10/2023 09:45PM ET,LAD,2.8,2.8
OF,Yonathan Daza (27412456),Yonathan Daza,27412456,OF,3200,STL@COL 04/10/2023 08:40PM ET,COL,6.22,6.22
OF,Jesse Winker (27412458),Jesse Winker,27412458,OF,3200,MIL@ARI 04/10/2023 09:40PM ET,MIL,7.25,7.25
OF,Stone Garrett (27412468),Stone Garrett,27412468,OF,3100,WAS@LAA 04/10/2023 09:38PM ET,WAS,18,18
SS,Orlando Arcia (27412466),Orlando Arcia,27412466,SS,3100,CIN@ATL 04/10/2023 07:20PM ET,ATL,8.22,8.22
1B/OF,Trey Mancini (27412463),Trey Mancini,27412463,1B/OF,3100,SEA@CHC 04/10/2023 07:40PM ET,CHC,5.5,5.5
OF,Jarred Kelenic (27412467),Jarred Kelenic,27412467,OF,3100,SEA@CHC 04/10/2023 07:40PM ET,SEA,6.5,6.5
1B,Matt Carpenter (27412462),Matt Carpenter,27412462,1B,3100,SD@NYM 04/10/2023 07:10PM ET,SD,6.43,6.43
3B,Elehuris Montero (27412461),Elehuris Montero,27412461,3B,3100,STL@COL 04/10/2023 08:40PM ET,COL,6.56,6.56
OF,Corbin Carroll (27412465),Corbin Carroll,27412465,OF,3100,MIL@ARI 04/10/2023 09:40PM ET,ARI,9.3,9.3
OF,Alex Call (27412472),Alex Call,27412472,OF,3000,WAS@LAA 04/10/2023 09:38PM ET,WAS,9,9
OF,Franmil Reyes (27412469),Franmil Reyes,27412469,OF,3000,KC@TEX 04/10/2023 08:05PM ET,KC,4.86,4.86
1B/3B,Wilmer Flores (27412474),Wilmer Flores,27412474,1B/3B,3000,LAD@SF 04/10/2023 09:45PM ET,SF,6.86,6.86
OF,Jordan Walker (27412473),Jordan Walker,27412473,OF,3000,STL@COL 04/10/2023 08:40PM ET,STL,9.44,9.44
3B/OF,Brian Anderson (27412470),Brian Anderson,27412470,3B/OF,3000,MIL@ARI 04/10/2023 09:40PM ET,MIL,11.44,11.44
SS,Geraldo Perdomo (27412476),Geraldo Perdomo,27412476,SS,3000,MIL@ARI 04/10/2023 09:40PM ET,ARI,11.29,11.29
OF,Monte Harrison (27412605),Monte Harrison,27412605,OF,3000,MIL@ARI 04/10/2023 09:40PM ET,MIL,0,0
2B/SS,Nicky Lopez (27412486),Nicky Lopez,27412486,2B/SS,2900,KC@TEX 04/10/2023 08:05PM ET,KC,4.88,4.88
OF,Cody Bellinger (27412477),Cody Bellinger,27412477,OF,2900,SEA@CHC 04/10/2023 07:40PM ET,CHC,6.62,6.62
1B/3B,J.D. Davis (27412478),J.D. Davis,27412478,1B/3B,2900,LAD@SF 04/10/2023 09:45PM ET,SF,8,8
OF,Trayce Thompson (27412480),Trayce Thompson,27412480,OF,2900,LAD@SF 04/10/2023 09:45PM ET,LAD,9.29,9.29
1B/OF,Alec Burleson (27412481),Alec Burleson,27412481,1B/OF,2900,STL@COL 04/10/2023 08:40PM ET,STL,8,8
SS,Ezequiel Tovar (27412483),Ezequiel Tovar,27412483,SS,2900,STL@COL 04/10/2023 08:40PM ET,COL,3.78,3.78
OF,Marcell Ozuna (27412489),Marcell Ozuna,27412489,OF,2800,CIN@ATL 04/10/2023 07:20PM ET,ATL,5.14,5.14
2B/SS,Dylan Moore (27412608),Dylan Moore,27412608,2B/SS,2800,SEA@CHC 04/10/2023 07:40PM ET,SEA,0,0
1B,Daniel Vogelbach (27412488),Daniel Vogelbach,27412488,1B,2800,SD@NYM 04/10/2023 07:10PM ET,NYM,3.83,3.83
C,Omar Narvaez (27412610),Omar Narvaez,27412610,C,2800,SD@NYM 04/10/2023 07:10PM ET,NYM,4.4,4.4
3B/OF,Nolan Jones (27412606),Nolan Jones,27412606,3B/OF,2800,STL@COL 04/10/2023 08:40PM ET,COL,0,0
1B,Luke Voit (27412484),Luke Voit,27412484,1B,2800,MIL@ARI 04/10/2023 09:40PM ET,MIL,3.25,3.25
SS,CJ Abrams (27412492),CJ Abrams,27412492,SS,2700,WAS@LAA 04/10/2023 09:38PM ET,WAS,5.89,5.89
OF,Robbie Grossman (27412485),Robbie Grossman,27412485,OF,2700,KC@TEX 04/10/2023 08:05PM ET,TEX,5.25,5.25
SS,Vaughn Grissom (27412611),Vaughn Grissom,27412611,SS,2700,CIN@ATL 04/10/2023 07:20PM ET,ATL,0,0
C,Yan Gomes (27412491),Yan Gomes,27412491,C,2700,SEA@CHC 04/10/2023 07:40PM ET,CHC,4.2,4.2
1B,Eric Hosmer (27412493),Eric Hosmer,27412493,1B,2700,SEA@CHC 04/10/2023 07:40PM ET,CHC,5.43,5.43
2B,Ha-Seong Kim (27412490),Ha-Seong Kim,27412490,2B,2700,SD@NYM 04/10/2023 07:10PM ET,SD,5.75,5.75
1B/OF,Juan Yepez (27412494),Juan Yepez,27412494,1B/OF,2700,STL@COL 04/10/2023 08:40PM ET,STL,3,3
C,Max Stassi (27412614),Max Stassi,27412614,C,2600,WAS@LAA 04/10/2023 09:38PM ET,LAA,0,0
C,Jonah Heim (27412496),Jonah Heim,27412496,C,2600,KC@TEX 04/10/2023 08:05PM ET,TEX,4.83,4.83
OF,Matt Beaty (27412500),Matt Beaty,27412500,OF,2600,LAD@SF 04/10/2023 09:45PM ET,SF,2.5,2.5
2B,Miguel Vargas (27412501),Miguel Vargas,27412501,2B,2600,LAD@SF 04/10/2023 09:45PM ET,LAD,7.12,7.12
