Name,Pos,Rating,Team,Fantasy Points,FPPG,FPPM,3/28,3/27,3/26,3/25,3/24,3/23,3/22,3/21,3/20,3/19,3/18,3/17,3/16,3/15,3/14,3/13,3/12,3/11,3/10,3/9,3/8,3/7,3/6,3/5,3/4,3/3,3/2,3/1,2/28,2/27,2/26,2/25,2/24,2/23,2/22,2/21,2/20,2/19,2/18,2/17,2/16,2/15,2/14,2/13,2/12,2/11,2/10,2/9,2/8,2/7,2/6,2/5,2/4,2/3,2/2,2/1,1/31,1/30,1/29,1/28,1/27,1/26,1/25,1/24,1/23,1/22,1/21,1/20,1/19,1/18,1/17,1/16,1/15,1/14,1/13,1/12,1/11,1/10,1/9,1/8,1/7,1/6,1/5,1/4,1/3,1/2,1/1,12/31,12/30,12/29,12/28,12/27,12/26,12/25,12/24,12/23,12/22,12/21,12/20,12/19,12/18,12/17,12/16,12/15,12/14,12/13,12/12,12/11,12/10,12/9,12/8,12/7,12/6,12/5,12/4,12/3,12/2,12/1,11/30,11/29,11/28,11/27,11/26,11/25,11/24,11/23,11/22,11/21,11/20,11/19,11/18,11/17,11/16,11/15,11/14,11/13,11/12,11/11,11/10,11/9,11/8,11/7,11/6,11/5,11/4,11/3,11/2,11/1,10/31,10/30,10/29,10/28,10/27,10/26,10/25,10/24,10/23,10/22,10/21,10/20,10/19,10/18
"Patrick Beverley","PG",79,"CHI",1088.45,17.8,0.7,0,19,25,0,21,0,8,0,18,0,28,21,0,27,0,0,0,0,0,0,19,0,0,16,0,9,0,43,24,0,9,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,17,0,25,0,0,11,0,34,0,0,28,13,0,15,0,14,0,9,0,16,0,0,0,0,0,0,2,0,8,18,0,13,0,23,0,0,22,0,25,23,0,18,0,26,0,27,0,13,0,0,23,0,0,10,0,20,0,22,0,0,13,0,11,0,15,0,14,0,0,0,0,0,0,0,15,0,9,0,11,0,0,0,0,16,0,17,0,18,0,0,0,0,13,0,10,0,0,14,0,19,0,17,0,0,21,0,0,16,0,20
"Chris Paul","PG",91,"PHO",1800.6,33.3,1,0,36,0,32,43,0,31,0,0,51,0,0,32,0,31,36,0,0,0,0,46,0,0,32,0,39,0,23,0,0,35,0,28,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,43,0,0,30,39,0,11,0,42,0,63,0,49,0,39,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,47,0,21,0,0,46,0,40,26,0,53,0,16,0,0,38,50,0,39,0,51,0,39,0,26,0,46,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,27,32,0,0,50,0,35,0,27,0,0,41,0,37,0,44,0,25,0
"Isaiah Jackson","PF",77,"IND",912.95,16,1,0,28,0,27,21,0,12,0,33,0,0,0,1,0,0,23,0,0,0,9,0,0,7,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,0,20,0,0,0,0,0,4,0,0,17,0,0,0,25,0,0,0,15,8,0,0,0,2,0,19,0,2,0,31,37,0,12,0,0,0,0,17,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,11,0,30,0,0,0,0,0,9,0,0,4,0,19,16,0,17,0,15,0,2,17,0,10,0,0,0,25,0,8,13,0,16,0,0,0,19,0,0,33,0,13,0,0,12,0,0,0,17,0,44,10,0,20,0,8,0,25,29,0,8,0
"Terry Rozier","PG",81,"CHA",2241.5,35.6,1,0,0,0,0,0,15,0,0,41,0,0,29,0,0,39,0,47,0,0,50,0,42,0,28,0,36,0,33,0,33,0,21,23,0,0,0,0,0,0,0,0,0,0,47,0,26,0,0,41,0,0,40,0,36,39,0,35,0,52,0,0,48,0,39,34,0,55,0,0,44,0,34,0,32,0,34,0,50,0,37,0,52,0,35,0,35,0,25,0,24,0,29,20,0,0,44,0,0,0,0,7,0,25,0,39,0,0,48,0,37,0,42,0,44,0,36,48,0,0,0,0,0,0,36,0,35,0,0,25,0,44,0,29,0,27,0,37,0,37,33,0,29,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,42,0
"DeAndre Jordan","C",73,"DEN",466.35,13.3,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,4,0,18,0,0,0,0,0,0,10,0,0,0,0,0,0,9,0,10,9,0,0,0,0,0,0,0,0,6,0,6,0,8,0,0,0,9,0,18,0,0,0,7,0,9,0,20,0,21,0,0,0,0,0,10,0,32,0,20,0,18,0,0,11,0,4,0,12,0,14,0,21,0,0,0,0,0,18,0,29,0,9,0,8,0,0,16,0,4,0
"James Harden","SG",88,"PHI",2555.95,48.2,1.3,0,0,0,0,0,0,0,0,33,0,0,49,0,60,0,0,45,0,0,0,0,0,56,0,69,0,52,41,0,50,0,45,0,57,0,0,0,0,0,0,0,47,0,55,0,49,0,0,52,0,0,46,0,32,0,55,0,36,0,44,0,0,42,0,0,0,0,0,52,0,25,0,58,57,0,56,0,61,0,57,0,46,0,50,0,48,0,0,36,0,0,62,0,67,0,71,0,32,0,34,0,0,46,0,0,62,0,57,0,57,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,61,0,43,23,0,42,0,64,0,48,0,60,0,56
"Alperen Sengün","C",78,"HOU",2292.6,33.2,1.2,0,18,30,0,17,0,43,0,0,30,0,37,0,38,0,0,0,0,0,31,0,33,0,46,36,0,0,28,24,0,37,0,27,0,0,0,0,0,0,0,0,22,0,26,0,0,0,0,49,0,33,0,19,35,0,37,0,0,0,0,0,39,62,0,38,0,57,0,0,54,0,70,35,0,38,0,43,0,0,30,0,0,46,31,0,32,0,0,0,19,0,15,53,0,0,41,0,37,0,35,0,25,0,22,0,35,0,26,0,0,32,0,0,19,0,20,26,0,33,0,29,0,65,0,0,0,0,0,17,0,30,0,32,0,20,0,12,0,0,35,0,44,0,32,0,0,48,0,30,31,0,36,0,0,0,0,0,26,47,0,23,0
"Willy Hernangomez","C",75,"NO",581.35,15.7,1.3,0,9,0,6,0,0,0,15,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,18,0,20,0,0,0,25,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,50,0,0,0,0,8,0,0,21,0,0,14,24,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,22,0,0,25,0,20,0,19,17,0,0,0,20,0,0,14,33,0,0,5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,29,0,0,0,8,0,22,0,0,14,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0
"Blake Griffin","PF",75,"BOS",350.05,10,0.7,0,0,5,0,0,0,0,0,0,0,13,16,0,9,0,8,0,0,0,0,16,0,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,4,0,0,0,0,4,0,0,0,0,0,0,0,1,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,16,20,0,23,0,0,25,0,27,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,15,0,0,0,0,0,0,10,0,0,0,0,0,0,0,11,0,0,0,8,0,3,0,0,0,8
"Justise Winslow","SF",76,"POR",593,20.4,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,19,0,16,10,0,5,0,33,0,4,0,16,0,0,0,18,25,0,0,33,31,0,31,0,26,0,25,0,8,0,14,0,15,0,0,0,0,0,0,33,10,0,19,0,14,39,0,19,0,0,0,0,32,0,19,0,0,23,0,13,0,23,0
"Frank Kaminsky","PF",76,"HOU",197.75,6,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,4,0,0,0,4,0,0,0,0,0,0,0,0,17,0,4,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,1,0,0,21,0,0,11,0,1,0,1,0,0,0,0,0,0,0,6,0,0,0,1,0,1,0,0,0,0,30,0,0,0,22,0,0,0,0,2,0,0,0,0,0,0,2,0,0,13,0,2,0,0,0,0,0,0,0,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0
"Kyle Anderson","SF",77,"MIN",1644.65,26.1,0.9,0,42,48,0,0,0,22,0,29,0,28,50,0,38,0,56,0,0,0,0,0,19,0,0,47,21,0,0,33,0,32,0,25,0,0,0,0,0,0,0,39,0,0,30,0,0,0,0,0,0,0,10,0,2,0,32,0,29,0,22,43,0,30,0,3,0,18,0,49,49,0,50,0,24,20,0,0,0,0,31,0,31,0,20,0,43,0,24,14,0,0,0,0,0,0,0,0,0,0,0,13,0,24,0,28,0,21,0,32,47,0,11,0,0,0,31,0,0,29,0,23,9,0,22,0,23,0,0,0,18,0,0,23,0,0,20,0,28,0,16,0,21,0,35,13,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,14,0
"Dwight Powell","C",75,"DAL",1050.05,14.8,0.8,0,6,0,0,24,0,17,0,10,0,0,13,0,34,0,12,0,0,0,0,20,8,0,10,0,0,18,0,18,0,16,0,0,27,0,0,0,0,0,0,0,25,0,7,0,12,0,0,22,0,36,0,30,0,16,0,0,17,0,15,0,27,0,37,0,16,0,18,0,10,0,0,16,10,0,11,0,8,0,16,10,0,22,0,0,11,0,16,0,33,0,5,0,11,0,9,0,21,0,0,0,0,11,0,8,0,3,0,13,16,0,0,21,9,0,17,0,8,0,9,0,6,14,0,0,3,0,0,20,0,7,0,12,14,0,0,4,0,24,12,0,15,0,0,14,0,19,0,0,12,15,0,0,0,0,0,0,2,0,0,0,0
"Ryan Rollins","SG",67,"GS",44.55,3.7,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Kelly Oubre Jr.","SF",80,"CHA",1524.05,31.8,1,0,0,0,0,0,18,0,0,39,0,0,16,0,0,37,0,0,0,0,39,0,39,0,27,0,50,0,41,0,28,0,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,22,0,0,26,0,24,0,47,25,0,29,0,49,0,0,40,0,35,0,46,0,41,0,26,38,0,0,0,35,0,0,46,0,24,0,0,36,0,45,0,41,0,33,0,34,0,48,32,0,21,0,20,23,0,40,0,27,0,35,19,0,28,0,0,41,0,24,0,27,0
"Cory Joseph","PG",74,"DET",769.4,14,0.8,0,8,0,0,0,0,0,21,0,24,0,0,16,0,29,39,0,0,0,29,0,25,29,0,17,0,0,18,0,7,0,16,0,10,0,0,0,0,0,0,0,18,0,0,8,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,6,0,0,0,12,0,27,11,0,5,0,0,0,0,6,0,6,3,0,12,0,19,0,2,0,0,24,0,12,0,5,22,0,15,0,0,5,0,18,0,11,0,0,0,15,16,0,21,0,0,0,0,0,0,0,10,1,0,9,0,0,0,0,5,0,13,0,0,0,0,5,0,14,11,0,0,16,6,0,13,0
"Richaun Holmes","PF",74,"SAC",240.5,6.5,0.8,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,11,0,9,0,0,31,0,0,0,0,6,0,3,0,0,0,9,0,0,2,0,0,9,0,13,0,7,19,0,0,0,1,0,0,0,0,0,0,4,0,2,11,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,9,0,1,0,9,0,1,0,0,0,21,5,0,0,9,0
"Collin Sexton","PG",79,"UTA",1008.65,21.5,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,0,24,0,0,37,0,10,0,0,11,0,21,0,0,0,18,0,0,29,0,17,0,0,21,0,16,0,28,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,24,12,0,19,0,25,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,25,24,0,35,0,32,0,33,27,0,36,0,14,0,17,13,0,0,9,0,20,24,0,0,4,0,28,30,0,27,0,30,0,21,0,29,16,0,5,0,17,19,0,20,0,28,0
"Robert Covington","SF",77,"LAC",624.85,14.5,0.9,0,3,0,22,0,11,0,6,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,10,0,0,0,0,34,0,23,0,24,0,2,0,15,3,0,22,0,18,0,0,25,0,0,0,27,22,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,15,13,0,0,0,0,0,10,22,0,0,0,23,0,0,21,23,0,0,0,26,0,12,0,0,0,3,0,0,0,5,12,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,9,0,26,0,8,23,0,14,0,0
"Danny Green","SG",74,"CLE",47.8,5.3,0.5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Doug McDermott","SF",73,"SA",950.85,15.3,0.7,0,0,10,0,24,0,0,10,0,0,0,0,0,17,24,0,21,0,0,0,0,0,0,0,0,0,1,0,24,0,0,5,0,10,0,0,0,0,0,0,0,21,0,0,0,0,0,0,20,0,14,0,0,10,0,11,0,8,0,14,0,18,12,0,17,0,0,1,0,0,15,0,0,0,20,0,26,0,17,0,19,14,0,21,0,6,0,18,0,15,0,0,17,0,0,16,11,0,0,25,0,18,0,0,16,0,12,0,24,0,21,0,0,0,0,0,0,0,12,0,0,0,25,0,0,26,0,0,13,16,0,0,0,5,11,0,0,14,0,14,0,12,0,1,12,0,17,0,0,33,0,17,0,28,0,4,0,22,8,0,15,0
"James Johnson","PF",70,"IND",83.25,5.5,0.6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,10,0,0,0
"Carlik Jones","PG",67,"CHI",9.2,4.6,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ish Smith","PG",74,"DEN",264.6,7,0.8,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,21,0,12,0,19,0,0,0,21,0,24,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,0,12,0,23,0,32,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,1,0,0,0,0,0,0
"Reggie Bullock","SF",74,"DAL",1165.4,16,0.5,0,15,11,0,14,0,22,0,15,0,0,21,0,47,0,13,0,0,0,0,0,4,0,18,0,0,22,0,24,0,17,0,0,20,0,0,0,0,0,0,0,8,0,12,0,21,0,0,40,0,31,0,20,0,9,0,0,18,0,30,0,17,0,11,0,8,0,28,0,27,0,0,19,34,0,25,0,8,0,17,10,0,14,0,0,26,0,11,0,0,0,8,0,26,0,9,0,17,0,14,0,22,12,0,16,0,18,0,11,13,0,0,0,7,0,20,0,13,0,0,0,0,12,0,0,7,0,0,10,0,25,0,3,20,0,0,10,0,18,3,0,6,0,0,17,0,7,0,0,9,13,0,22,0,16,0,0,14,0,0,14,0
"Kawhi Leonard","SF",95,"LAC",1857.75,39.5,1.2,0,44,0,28,0,57,0,39,0,38,0,0,0,52,0,0,0,0,0,0,51,0,0,56,0,0,38,0,38,0,46,0,67,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,35,0,41,0,53,0,45,0,60,0,0,53,0,44,0,48,0,49,0,56,0,0,37,0,49,0,40,0,0,60,0,48,0,0,14,0,0,0,0,44,0,42,0,39,0,0,0,38,0,32,0,0,0,51,0,0,36,0,47,0,34,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,27,0,0
"Kevin Durant","PF",95,"PHO",2088.45,49.7,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,44,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,55,0,63,0,53,0,34,0,0,62,0,51,0,0,42,0,46,0,0,58,0,38,0,0,0,54,0,0,50,0,51,0,0,51,0,41,0,55,0,67,45,0,62,0,33,36,0,47,0,0,50,0,42,0,56,47,0,0,72,0,42,0,45,59,0,0,55,61,0,48,0,53,47,0,49,0,0,45,0,47,0
"Reggie Jackson","PG",78,"DEN",1189.15,19.2,0.8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,10,0,24,0,0,4,0,0,25,0,18,17,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,24,0,13,0,16,0,15,0,0,24,0,20,0,31,0,15,0,16,0,17,16,0,15,0,0,0,0,0,0,0,0,9,7,0,0,20,0,24,0,18,0,26,20,0,0,11,0,19,0,0,0,0,0,0,19,0,16,0,0,0,29,20,0,19,0,5,0,0,24,53,0,19,0,25,0,21,0,38,0,33,0,33,0,15,28,0,24,0,0,18,0,30,6,0,25,0,20,0,17,20,0,0,29,0,20,0,7,26,0,16,0,0
"Mike Conley","PG",81,"MIN",1661.05,27.2,0.9,0,25,22,0,0,0,26,0,53,0,20,52,0,16,0,34,0,0,0,0,0,14,0,0,34,26,0,0,29,0,28,0,22,0,0,0,0,0,0,0,15,0,0,31,0,0,0,0,0,0,28,0,0,35,0,37,0,0,0,33,0,0,32,0,28,0,0,30,0,40,0,34,0,30,0,0,0,18,0,19,23,0,31,0,36,0,0,24,34,0,23,0,41,0,0,0,16,0,23,26,0,13,0,14,0,17,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,39,0,0,33,0,15,22,0,0,27,0,36,36,0,36,0,25,0,29,0,0,26,0,26,0,29,23,0,38,0,33,0
"Derrick Rose","PG",80,"NY",293.65,10.9,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,9,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,8,13,0,7,0,0,0,0,0,0,12,0,16,0,21,10,0,15,0,10,0,5,0,13,0,17,1,0,5,0,0,13,0,23,0,17,0,3,0,0,26,0,13,0
"Luka Doncic","PG",94,"DAL",3699.7,60.7,1.7,0,46,78,0,60,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,32,57,0,49,0,0,69,0,60,0,45,0,0,61,0,0,0,0,0,0,0,64,0,59,0,43,0,0,0,0,0,0,0,0,50,0,0,75,0,0,0,1,0,70,0,50,0,64,0,44,0,0,0,42,0,80,0,72,0,0,66,0,36,0,0,68,0,85,0,81,0,110,0,60,0,82,0,57,0,38,0,0,54,0,47,0,64,0,0,63,0,0,58,59,0,58,0,65,0,88,0,51,51,0,0,64,0,0,46,0,71,0,0,63,0,0,83,0,45,51,0,58,0,0,61,0,59,0,0,58,69,0,83,0,68,0,0,65,0,0,56,0
"Royce O'Neale","PF",73,"BKN",1635.25,23.4,0.7,0,0,0,21,0,26,0,28,0,23,0,0,21,0,15,0,25,0,0,0,0,35,0,14,0,24,0,21,15,0,19,0,13,0,0,0,0,0,0,0,0,18,0,13,0,17,0,0,0,19,21,0,31,0,0,23,0,33,0,28,0,10,18,0,0,29,0,30,15,0,7,0,38,0,0,29,0,0,0,30,0,33,0,11,0,0,0,28,0,0,19,0,22,0,0,20,0,21,0,0,17,0,11,0,0,0,0,0,0,26,0,16,0,0,21,0,29,0,32,0,30,21,0,19,0,39,31,0,33,0,0,46,0,6,0,21,24,0,0,30,0,40,0,19,32,0,0,34,29,0,21,0,22,17,0,24,0,0,24,0,34,0
"Quenton Jackson","SG",67,"WAS",7.2,1.8,0.7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Torrey Craig","SF",75,"PHO",1313.35,18.2,0.7,0,11,0,14,14,0,21,0,0,27,0,0,23,0,15,15,0,0,0,0,15,0,0,7,0,6,0,15,0,0,21,0,21,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,10,0,0,26,11,0,23,0,17,0,22,0,18,0,13,0,34,8,0,11,0,0,6,0,0,28,0,23,36,0,15,0,32,0,16,0,12,0,0,25,0,10,28,0,31,0,15,0,0,19,39,0,10,0,19,0,31,0,27,0,25,0,18,0,0,0,0,0,0,12,0,22,0,23,15,0,0,25,0,28,0,29,0,37,0,28,0,0,19,0,15,0,9,0,25,19,0,0,11,0,5,0,23,0,0,13,0,23,0,7,0,3,0
"Mo Bamba","C",80,"LAL",788.15,16.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,27,0,0,3,0,0,29,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,8,0,0,0,0,13,0,0,0,22,7,0,0,0,0,0,0,12,0,0,0,6,0,0,0,6,18,0,0,0,0,0,0,18,17,0,0,0,18,0,19,0,21,17,0,27,0,24,0,0,35,0,21,0,17,0,0,0,0,0,0,0,0,0,6,0,22,0,0,0,21,0,40,25,0,25,0,31,0,0,20,0,23,0,28,0,0,0,2,0,9,0,14,0,34,0,3,0,6,0,5,17,0,4,0
"Maxi Kleber","C",76,"DAL",488.15,14.8,0.6,0,0,28,0,6,0,13,0,21,0,0,18,0,7,0,9,0,0,0,0,0,17,0,0,0,0,22,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,16,0,0,15,16,0,19,0,23,0,10,0,18,22,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,10,14,0,15,0,0,6,0,11,0,0,9,13,0,18,0,16,0,0,23,0,0,11,0
"Michael Porter Jr.","SF",81,"DEN",1649.35,28.4,1,0,23,0,29,0,0,39,0,0,44,18,0,30,0,39,0,35,0,0,0,20,0,29,0,0,40,0,0,29,0,46,10,0,37,0,0,0,0,0,0,0,35,0,30,0,27,0,0,0,41,0,31,36,0,23,0,23,0,0,30,0,0,0,0,0,0,0,32,0,14,30,0,26,0,36,0,17,0,25,0,0,28,16,0,0,23,29,0,24,0,35,46,0,21,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,25,0,16,0,11,0,0,42,0,12,0,30,0,38,0,28,0,22,0,0,0,33,0,43,0,0,0,27,0,36,32,0,26,0
