Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
3B/SS,Joey Wendle (27264800),Joey Wendle,27264800,3B/SS,3100,NYM@MIA 03/31/2023 06:40PM ET,MIA,5.56
2B/SS,Dylan Moore (27264877),Dylan Moore,27264877,2B/SS,3000,CLE@SEA 03/31/2023 10:10PM ET,SEA,5.14
1B/OF,Gavin Sheets (27264806),Gavin Sheets,27264806,1B/OF,3000,CWS@HOU 03/31/2023 08:10PM ET,CWS,5.24
OF,Chas McCormick (27264809),Chas McCormick,27264809,OF,3000,CWS@HOU 03/31/2023 08:10PM ET,HOU,5.82
C,Omar Narvaez (27264805),Omar Narvaez,27264805,C,3000,NYM@MIA 03/31/2023 06:40PM ET,NYM,4.42
1B,Yuli Gurriel (27264879),Yuli Gurriel,27264879,1B,3000,NYM@MIA 03/31/2023 06:40PM ET,MIA,6.02
OF,Trayce Thompson (27264810),Trayce Thompson,27264810,OF,2900,ARI@LAD 03/31/2023 10:10PM ET,LAD,6.52
C,Carson Kelly (27264814),Carson Kelly,27264814,C,2900,ARI@LAD 03/31/2023 10:10PM ET,ARI,4.92
1B,Mike Moustakas (27264811),Mike Moustakas,27264811,1B,2900,COL@SD 03/31/2023 09:40PM ET,COL,5.32
OF,Bryan De La Cruz (27264812),Bryan De La Cruz,27264812,OF,2900,NYM@MIA 03/31/2023 06:40PM ET,MIA,5.25
OF,Michael Brantley (27264813),Michael Brantley,27264813,OF,2800,CWS@HOU 03/31/2023 08:10PM ET,HOU,7.11
OF,Jesus Sanchez (27264815),Jesus Sanchez,27264815,OF,2800,NYM@MIA 03/31/2023 06:40PM ET,MIA,5.57
C,Francisco Alvarez (27264880),Francisco Alvarez,27264880,C,2800,NYM@MIA 03/31/2023 06:40PM ET,NYM,4.5
OF,Jarred Kelenic (27264821),Jarred Kelenic,27264821,OF,2700,CLE@SEA 03/31/2023 10:10PM ET,SEA,4.68
3B/OF,Leury Garcia (27264817),Leury Garcia,27264817,3B/OF,2700,CWS@HOU 03/31/2023 08:10PM ET,CWS,3.84
1B/2B,Harold Castro (27264819),Harold Castro,27264819,1B/2B,2700,COL@SD 03/31/2023 09:40PM ET,COL,5.31
C,Austin Nola (27264822),Austin Nola,27264822,C,2700,COL@SD 03/31/2023 09:40PM ET,SD,5.06
C,Nick Fortes (27264816),Nick Fortes,27264816,C,2700,NYM@MIA 03/31/2023 06:40PM ET,MIA,5.99
3B,Tommy La Stella (27264823),Tommy La Stella,27264823,3B,2600,CLE@SEA 03/31/2023 10:10PM ET,SEA,4.28
OF,Taylor Trammell (27264825),Taylor Trammell,27264825,OF,2600,CLE@SEA 03/31/2023 10:10PM ET,SEA,4.17
C,Seby Zavala (27264824),Seby Zavala,27264824,C,2600,CWS@HOU 03/31/2023 08:10PM ET,CWS,5.18
C,Martin Maldonado (27264826),Martin Maldonado,27264826,C,2600,CWS@HOU 03/31/2023 08:10PM ET,HOU,4.72
1B/3B,Jake Burger (27264830),Jake Burger,27264830,1B/3B,2500,CWS@HOU 03/31/2023 08:10PM ET,CWS,6.33
OF,Kyle Lewis (27264829),Kyle Lewis,27264829,OF,2500,ARI@LAD 03/31/2023 10:10PM ET,ARI,4.39
2B/SS,Alan Trejo (27264827),Alan Trejo,27264827,2B/SS,2500,COL@SD 03/31/2023 09:40PM ET,COL,6.26
C,Tomas Nido (27264832),Tomas Nido,27264832,C,2500,NYM@MIA 03/31/2023 06:40PM ET,NYM,4.07
OF/SS,Sam Haggerty (27264842),Sam Haggerty,27264842,SS/OF,2400,CLE@SEA 03/31/2023 10:10PM ET,SEA,4.89
OF,Alek Thomas (27264835),Alek Thomas,27264835,OF,2400,ARI@LAD 03/31/2023 10:10PM ET,ARI,5.28
2B,Miguel Vargas (27264839),Miguel Vargas,27264839,2B,2400,ARI@LAD 03/31/2023 10:10PM ET,LAD,3.67
3B,Elehuris Montero (27264834),Elehuris Montero,27264834,3B,2400,COL@SD 03/31/2023 09:40PM ET,COL,5.66
OF,Adam Engel (27264836),Adam Engel,27264836,OF,2400,COL@SD 03/31/2023 09:40PM ET,SD,3.34
C,Jacob Stallings (27264833),Jacob Stallings,27264833,C,2400,NYM@MIA 03/31/2023 06:40PM ET,MIA,4.13
2B/OF,Romy Gonzalez (27264837),Romy Gonzalez,27264837,2B/OF,2300,CWS@HOU 03/31/2023 08:10PM ET,CWS,5
2B/SS,Luis Guillorme (27264840),Luis Guillorme,27264840,2B/SS,2300,NYM@MIA 03/31/2023 06:40PM ET,NYM,4.49
2B/3B,Gabriel Arias (27264844),Gabriel Arias,27264844,2B/3B,2200,CLE@SEA 03/31/2023 10:10PM ET,CLE,5.53
OF,Jake Meyers (27264847),Jake Meyers,27264847,OF,2200,CWS@HOU 03/31/2023 08:10PM ET,HOU,4.02
2B/OF,Mauricio Dubon (27264848),Mauricio Dubon,27264848,2B/OF,2200,CWS@HOU 03/31/2023 08:10PM ET,HOU,3.24
SS,Nick Ahmed (27264846),Nick Ahmed,27264846,SS,2200,ARI@LAD 03/31/2023 10:10PM ET,ARI,5.47
OF,David Dahl (27264850),David Dahl,27264850,OF,2200,COL@SD 03/31/2023 09:40PM ET,SD,0
1B/3B,David Hensley (27264852),David Hensley,27264852,1B/3B,2100,CWS@HOU 03/31/2023 08:10PM ET,HOU,4.4
C,Gabriel Moreno (27264851),Gabriel Moreno,27264851,C,2100,ARI@LAD 03/31/2023 10:10PM ET,ARI,4.68
SS,Ezequiel Tovar (27264854),Ezequiel Tovar,27264854,SS,2100,COL@SD 03/31/2023 09:40PM ET,COL,4.67
OF,Jose Azocar (27264855),Jose Azocar,27264855,OF,2100,COL@SD 03/31/2023 09:40PM ET,SD,3.07
OF,Will Brennan (27264857),Will Brennan,27264857,OF,2000,CLE@SEA 03/31/2023 10:10PM ET,CLE,6.94
C,Tom Murphy (27264860),Tom Murphy,27264860,C,2000,CLE@SEA 03/31/2023 10:10PM ET,SEA,5.5
C/OF,Cooper Hummel (27264869),Cooper Hummel,27264869,C/OF,2000,CLE@SEA 03/31/2023 10:10PM ET,SEA,4.35
1B/C,Zack Collins (27264882),Zack Collins,27264882,C/1B,2000,CLE@SEA 03/31/2023 10:10PM ET,CLE,3.92
C,Meibrys Viloria (27264896),Meibrys Viloria,27264896,C,2000,CLE@SEA 03/31/2023 10:10PM ET,CLE,3.77
OF,Gabriel Gonzalez (27264925),Gabriel Gonzalez,27264925,OF,2000,CLE@SEA 03/31/2023 10:10PM ET,SEA,0
1B,Colin Moran (27264927),Colin Moran,27264927,1B,2000,CLE@SEA 03/31/2023 10:10PM ET,SEA,5
C,Bo Naylor (27264933),Bo Naylor,27264933,C,2000,CLE@SEA 03/31/2023 10:10PM ET,CLE,0
1B,Jhonkensy Noel (27264935),Jhonkensy Noel,27264935,1B,2000,CLE@SEA 03/31/2023 10:10PM ET,CLE,0
OF,Jonatan Clase (27264937),Jonatan Clase,27264937,OF,2000,CLE@SEA 03/31/2023 10:10PM ET,SEA,0
SS,Brayan Rocchio (27264942),Brayan Rocchio,27264942,SS,2000,CLE@SEA 03/31/2023 10:10PM ET,CLE,0
SS,Yordys Valdes (27264944),Yordys Valdes,27264944,SS,2000,CLE@SEA 03/31/2023 10:10PM ET,CLE,0
1B,Mike Ford (27264946),Mike Ford,27264946,1B,2000,CLE@SEA 03/31/2023 10:10PM ET,SEA,3.72
1B,Evan White (27264953),Evan White,27264953,1B,2000,CLE@SEA 03/31/2023 10:10PM ET,SEA,0
2B/SS,Juan Brito (27264954),Juan Brito,27264954,2B/SS,2000,CLE@SEA 03/31/2023 10:10PM ET,CLE,0
OF,Delino DeShields (27264957),Delino DeShields,27264957,OF,2000,CLE@SEA 03/31/2023 10:10PM ET,SEA,0
OF,Richie Palacios (27264966),Richie Palacios,27264966,OF,2000,CLE@SEA 03/31/2023 10:10PM ET,CLE,2.87
SS,Leonardo Rivas (27264971),Leonardo Rivas,27264971,SS,2000,CLE@SEA 03/31/2023 10:10PM ET,SEA,0
2B/3B,Tyler Freeman (27264976),Tyler Freeman,27264976,2B/3B,2000,CLE@SEA 03/31/2023 10:10PM ET,CLE,4.5
OF,George Valera (27264978),George Valera,27264978,OF,2000,CLE@SEA 03/31/2023 10:10PM ET,CLE,0
3B,Drew Ellis (27264985),Drew Ellis,27264985,3B,2000,CLE@SEA 03/31/2023 10:10PM ET,SEA,2.71
OF,Roman Quinn (27264986),Roman Quinn,27264986,OF,2000,CLE@SEA 03/31/2023 10:10PM ET,CLE,3.34
3B,Angel Martinez (27264987),Angel Martinez,27264987,3B,2000,CLE@SEA 03/31/2023 10:10PM ET,CLE,0
SS,Logan Warmoth (27264989),Logan Warmoth,27264989,SS,2000,CLE@SEA 03/31/2023 10:10PM ET,SEA,0
OF,Alberto Rodriguez (27264990),Alberto Rodriguez,27264990,OF,2000,CLE@SEA 03/31/2023 10:10PM ET,SEA,0
2B,Kean Wong (27264991),Kean Wong,27264991,2B,2000,CLE@SEA 03/31/2023 10:10PM ET,SEA,0
C,Harry Ford (27264994),Harry Ford,27264994,C,2000,CLE@SEA 03/31/2023 10:10PM ET,SEA,0
C,Brian O'Keefe (27264995),Brian O'Keefe,27264995,C,2000,CLE@SEA 03/31/2023 10:10PM ET,SEA,2.5
C,Bryan Lavastida (27265002),Bryan Lavastida,27265002,C,2000,CLE@SEA 03/31/2023 10:10PM ET,CLE,1.5
OF,Kole Calhoun (27265003),Kole Calhoun,27265003,OF,2000,CLE@SEA 03/31/2023 10:10PM ET,SEA,4.77
OF,Leonys Martin (27265007),Leonys Martin,27265007,OF,2000,CLE@SEA 03/31/2023 10:10PM ET,SEA,0
SS,Raynel Delgado (27265013),Raynel Delgado,27265013,SS,2000,CLE@SEA 03/31/2023 10:10PM ET,CLE,0
SS,Carson Tucker (27265026),Carson Tucker,27265026,SS,2000,CLE@SEA 03/31/2023 10:10PM ET,CLE,0
OF,Petey Halpin (27265030),Petey Halpin,27265030,OF,2000,CLE@SEA 03/31/2023 10:10PM ET,CLE,0
2B,Jose Tena (27265037),Jose Tena,27265037,2B,2000,CLE@SEA 03/31/2023 10:10PM ET,CLE,0
C,Jacob Nottingham (27265042),Jacob Nottingham,27265042,C,2000,CLE@SEA 03/31/2023 10:10PM ET,SEA,0
OF,Zach DeLoach (27265053),Zach DeLoach,27265053,OF,2000,CLE@SEA 03/31/2023 10:10PM ET,SEA,0
OF,Jack Larsen (27265064),Jack Larsen,27265064,OF,2000,CLE@SEA 03/31/2023 10:10PM ET,SEA,0
2B,Kaden Polcovich (27265069),Kaden Polcovich,27265069,2B,2000,CLE@SEA 03/31/2023 10:10PM ET,SEA,0
OF,Cade Marlowe (27265078),Cade Marlowe,27265078,OF,2000,CLE@SEA 03/31/2023 10:10PM ET,SEA,0
C,Cam Gallagher (27265090),Cam Gallagher,27265090,C,2000,CLE@SEA 03/31/2023 10:10PM ET,CLE,3.06
OF,Corey Julks (27264863),Corey Julks,27264863,OF,2000,CWS@HOU 03/31/2023 08:10PM ET,HOU,0
1B/C,Cesar Salazar (27264864),Cesar Salazar,27264864,C/1B,2000,CWS@HOU 03/31/2023 08:10PM ET,HOU,0
C,Yainer Diaz (27264868),Yainer Diaz,27264868,C,2000,CWS@HOU 03/31/2023 08:10PM ET,HOU,1.5
C,Carlos Perez (27264881),Carlos Perez,27264881,C,2000,CWS@HOU 03/31/2023 08:10PM ET,CWS,2.86
OF,Adam Haseley (27264884),Adam Haseley,27264884,OF,2000,CWS@HOU 03/31/2023 08:10PM ET,CWS,2.36
1B/OF,Chris Shaw (27264885),Chris Shaw,27264885,1B/OF,2000,CWS@HOU 03/31/2023 08:10PM ET,CWS,0
SS,Dixon Machado (27264904),Dixon Machado,27264904,SS,2000,CWS@HOU 03/31/2023 08:10PM ET,HOU,3
1B/OF,J.J. Matijevic (27264908),J.J. Matijevic,27264908,1B/OF,2000,CWS@HOU 03/31/2023 08:10PM ET,HOU,3.03
OF,Oscar Colas (27264919),Oscar Colas,27264919,OF,2000,CWS@HOU 03/31/2023 08:10PM ET,CWS,0
SS,Colson Montgomery (27264920),Colson Montgomery,27264920,SS,2000,CWS@HOU 03/31/2023 08:10PM ET,CWS,0
OF,Jake Marisnick (27264922),Jake Marisnick,27264922,OF,2000,CWS@HOU 03/31/2023 08:10PM ET,CWS,4.13
OF,Colin Barber (27264929),Colin Barber,27264929,OF,2000,CWS@HOU 03/31/2023 08:10PM ET,HOU,0
2B/3B,Hanser Alberto (27264940),Hanser Alberto,27264940,2B/3B,2000,CWS@HOU 03/31/2023 08:10PM ET,CWS,2.99
SS,Grae Kessinger (27264943),Grae Kessinger,27264943,SS,2000,CWS@HOU 03/31/2023 08:10PM ET,HOU,0
3B,Bryan Ramos (27264947),Bryan Ramos,27264947,3B,2000,CWS@HOU 03/31/2023 08:10PM ET,CWS,0
2B/3B,Rylan Bannon (27264948),Rylan Bannon,27264948,2B/3B,2000,CWS@HOU 03/31/2023 08:10PM ET,HOU,1.6
C,Sebastian Rivero (27264967),Sebastian Rivero,27264967,C,2000,CWS@HOU 03/31/2023 08:10PM ET,CWS,1.38
2B/SS,Lenyn Sosa (27264968),Lenyn Sosa,27264968,2B/SS,2000,CWS@HOU 03/31/2023 08:10PM ET,CWS,2.82
OF,Victor Reyes (27264974),Victor Reyes,27264974,OF,2000,CWS@HOU 03/31/2023 08:10PM ET,CWS,4.99
SS,Laz Rivera (27264979),Laz Rivera,27264979,SS,2000,CWS@HOU 03/31/2023 08:10PM ET,CWS,0
OF,Zach Daniels (27264981),Zach Daniels,27264981,OF,2000,CWS@HOU 03/31/2023 08:10PM ET,HOU,0
OF,Billy Hamilton (27264982),Billy Hamilton,27264982,OF,2000,CWS@HOU 03/31/2023 08:10PM ET,CWS,2.24
C,Korey Lee (27264984),Korey Lee,27264984,C,2000,CWS@HOU 03/31/2023 08:10PM ET,HOU,2.33
3B,Wes Kath (27264997),Wes Kath,27264997,3B,2000,CWS@HOU 03/31/2023 08:10PM ET,CWS,0
OF,Pedro Leon (27265018),Pedro Leon,27265018,OF,2000,CWS@HOU 03/31/2023 08:10PM ET,HOU,0
3B/SS,Erik Gonzalez (27265019),Erik Gonzalez,27265019,3B/SS,2000,CWS@HOU 03/31/2023 08:10PM ET,CWS,3.12
SS,Cristian Gonzalez (27265043),Cristian Gonzalez,27265043,SS,2000,CWS@HOU 03/31/2023 08:10PM ET,HOU,0
OF,Alex McKenna (27265046),Alex McKenna,27265046,OF,2000,CWS@HOU 03/31/2023 08:10PM ET,HOU,0
2B/SS,Shay Whitcomb (27265049),Shay Whitcomb,27265049,2B/SS,2000,CWS@HOU 03/31/2023 08:10PM ET,HOU,0
2B,Nate Mondou (27265062),Nate Mondou,27265062,2B,2000,CWS@HOU 03/31/2023 08:10PM ET,CWS,2
1B/OF,Bligh Madris (27265066),Bligh Madris,27265066,1B/OF,2000,CWS@HOU 03/31/2023 08:10PM ET,HOU,3.72
SS,Jose Rodriguez (27265074),Jose Rodriguez,27265074,SS,2000,CWS@HOU 03/31/2023 08:10PM ET,CWS,0
OF,Tyler Whitaker (27265081),Tyler Whitaker,27265081,OF,2000,CWS@HOU 03/31/2023 08:10PM ET,HOU,0
1B,Joe Perez (27265088),Joe Perez,27265088,1B,2000,CWS@HOU 03/31/2023 08:10PM ET,HOU,0
SS,Yolbert Sanchez (27265089),Yolbert Sanchez,27265089,SS,2000,CWS@HOU 03/31/2023 08:10PM ET,CWS,0
OF,Yoelqui Cespedes (27265093),Yoelqui Cespedes,27265093,OF,2000,CWS@HOU 03/31/2023 08:10PM ET,CWS,0
OF,Jordan Brewer (27265094),Jordan Brewer,27265094,OF,2000,CWS@HOU 03/31/2023 08:10PM ET,HOU,0
2B/SS,Gavin Lux (27264858),Gavin Lux,27264858,2B/SS,2000,ARI@LAD 03/31/2023 10:10PM ET,LAD,6.19
OF,James Outman (27264861),James Outman,27264861,OF,2000,ARI@LAD 03/31/2023 10:10PM ET,LAD,13.25
SS,Geraldo Perdomo (27264862),Geraldo Perdomo,27264862,SS,2000,ARI@LAD 03/31/2023 10:10PM ET,ARI,4.51
C,Jose Herrera (27264867),Jose Herrera,27264867,C,2000,ARI@LAD 03/31/2023 10:10PM ET,ARI,2.4
OF,Bradley Zimmer (27264891),Bradley Zimmer,27264891,OF,2000,ARI@LAD 03/31/2023 10:10PM ET,LAD,1.34
2B/3B,Yonny Hernandez (27264894),Yonny Hernandez,27264894,2B/3B,2000,ARI@LAD 03/31/2023 10:10PM ET,LAD,2
1B/C,P.J. Higgins (27264897),P.J. Higgins,27264897,C/1B,2000,ARI@LAD 03/31/2023 10:10PM ET,ARI,4.88
OF,Steven Duggar (27264906),Steven Duggar,27264906,OF,2000,ARI@LAD 03/31/2023 10:10PM ET,LAD,3.75
C,Patrick Mazeika (27264907),Patrick Mazeika,27264907,C,2000,ARI@LAD 03/31/2023 10:10PM ET,LAD,3.25
2B/OF,Diego Castillo (27264917),Diego Castillo,27264917,2B/OF,2000,ARI@LAD 03/31/2023 10:10PM ET,ARI,4.35
1B,Pavin Smith (27264921),Pavin Smith,27264921,1B,2000,ARI@LAD 03/31/2023 10:10PM ET,ARI,5.6
C,David Freitas (27264928),David Freitas,27264928,C,2000,ARI@LAD 03/31/2023 10:10PM ET,LAD,0
OF,Jahmai Jones (27264938),Jahmai Jones,27264938,OF,2000,ARI@LAD 03/31/2023 10:10PM ET,LAD,0
3B,Phillip Evans (27264939),Phillip Evans,27264939,3B,2000,ARI@LAD 03/31/2023 10:10PM ET,ARI,0
C,Adrian Del Castillo (27264958),Adrian Del Castillo,27264958,C,2000,ARI@LAD 03/31/2023 10:10PM ET,ARI,0
2B/3B,Yairo Munoz (27264959),Yairo Munoz,27264959,2B/3B,2000,ARI@LAD 03/31/2023 10:10PM ET,ARI,3.45
1B/2B,Michael Busch (27264961),Michael Busch,27264961,1B/2B,2000,ARI@LAD 03/31/2023 10:10PM ET,LAD,0
3B,Blaze Alexander (27264983),Blaze Alexander,27264983,3B,2000,ARI@LAD 03/31/2023 10:10PM ET,ARI,0
OF,Jason Heyward (27264993),Jason Heyward,27264993,OF,2000,ARI@LAD 03/31/2023 10:10PM ET,LAD,3.98
2B,Devin Mann (27265001),Devin Mann,27265001,2B,2000,ARI@LAD 03/31/2023 10:10PM ET,LAD,0
SS,Eddys Leonard (27265005),Eddys Leonard,27265005,SS,2000,ARI@LAD 03/31/2023 10:10PM ET,LAD,0
C,Juan Centeno (27265010),Juan Centeno,27265010,C,2000,ARI@LAD 03/31/2023 10:10PM ET,ARI,0
OF,Jake Vogel (27265014),Jake Vogel,27265014,OF,2000,ARI@LAD 03/31/2023 10:10PM ET,LAD,0
SS,Bryson Brigman (27265016),Bryson Brigman,27265016,SS,2000,ARI@LAD 03/31/2023 10:10PM ET,LAD,0
SS,Ryan Bliss (27265017),Ryan Bliss,27265017,SS,2000,ARI@LAD 03/31/2023 10:10PM ET,ARI,0
OF,Andy Pages (27265021),Andy Pages,27265021,OF,2000,ARI@LAD 03/31/2023 10:10PM ET,LAD,0
2B,Buddy Kennedy (27265022),Buddy Kennedy,27265022,2B,2000,ARI@LAD 03/31/2023 10:10PM ET,ARI,4.57
2B/3B,Jake Hager (27265024),Jake Hager,27265024,2B/3B,2000,ARI@LAD 03/31/2023 10:10PM ET,ARI,2.5
1B,Seth Beer (27265029),Seth Beer,27265029,1B,2000,ARI@LAD 03/31/2023 10:10PM ET,ARI,3.42
OF,Jonny DeLuca (27265033),Jonny DeLuca,27265033,OF,2000,ARI@LAD 03/31/2023 10:10PM ET,LAD,0
C,Ali Sanchez (27265034),Ali Sanchez,27265034,C,2000,ARI@LAD 03/31/2023 10:10PM ET,ARI,0
2B/OF,Luke Williams (27265035),Luke Williams,27265035,2B/OF,2000,ARI@LAD 03/31/2023 10:10PM ET,LAD,3.02
SS,Jordan Lawlar (27265039),Jordan Lawlar,27265039,SS,2000,ARI@LAD 03/31/2023 10:10PM ET,ARI,0
OF,Jose Ramos (27265041),Jose Ramos,27265041,OF,2000,ARI@LAD 03/31/2023 10:10PM ET,LAD,0
OF,Wilderd Patino (27265052),Wilderd Patino,27265052,OF,2000,ARI@LAD 03/31/2023 10:10PM ET,ARI,0
OF,Dominic Fletcher (27265055),Dominic Fletcher,27265055,OF,2000,ARI@LAD 03/31/2023 10:10PM ET,ARI,0
2B,Jorbit Vivas (27265065),Jorbit Vivas,27265065,2B,2000,ARI@LAD 03/31/2023 10:10PM ET,LAD,0
OF,Jorge Barrosa (27265070),Jorge Barrosa,27265070,OF,2000,ARI@LAD 03/31/2023 10:10PM ET,ARI,0
C,Diego Cartaya (27265072),Diego Cartaya,27265072,C,2000,ARI@LAD 03/31/2023 10:10PM ET,LAD,0
3B,Emmanuel Rivera (27265073),Emmanuel Rivera,27265073,3B,2000,ARI@LAD 03/31/2023 10:10PM ET,ARI,5.83
OF,James Jones (27265075),James Jones,27265075,OF,2000,ARI@LAD 03/31/2023 10:10PM ET,LAD,0
OF,Yusniel Diaz (27265076),Yusniel Diaz,27265076,OF,2000,ARI@LAD 03/31/2023 10:10PM ET,LAD,0
3B,A.J. Vukovich (27265085),A.J. Vukovich,27265085,3B,2000,ARI@LAD 03/31/2023 10:10PM ET,ARI,0
C,Brian Serven (27264856),Brian Serven,27264856,C,2000,COL@SD 03/31/2023 09:40PM ET,COL,4.34
C,Luis Campusano (27264866),Luis Campusano,27264866,C,2000,COL@SD 03/31/2023 09:40PM ET,SD,4.06
3B/OF,Nolan Jones (27264889),Nolan Jones,27264889,3B/OF,2000,COL@SD 03/31/2023 09:40PM ET,COL,5.32
1B/OF,Michael Toglia (27264892),Michael Toglia,27264892,1B/OF,2000,COL@SD 03/31/2023 09:40PM ET,COL,5.77
OF,Sean Bouchard (27264903),Sean Bouchard,27264903,OF,2000,COL@SD 03/31/2023 09:40PM ET,COL,6.78
3B/OF,Brandon Dixon (27264910),Brandon Dixon,27264910,3B/OF,2000,COL@SD 03/31/2023 09:40PM ET,SD,3
OF,Max Schrock (27264914),Max Schrock,27264914,OF,2000,COL@SD 03/31/2023 09:40PM ET,SD,1.38
C,Brett Sullivan (27264915),Brett Sullivan,27264915,C,2000,COL@SD 03/31/2023 09:40PM ET,SD,0
C,Jonathan Morales (27264924),Jonathan Morales,27264924,C,2000,COL@SD 03/31/2023 09:40PM ET,COL,0
SS,Adael Amador (27264930),Adael Amador,27264930,SS,2000,COL@SD 03/31/2023 09:40PM ET,COL,0
2B/3B,Rangel Ravelo (27264931),Rangel Ravelo,27264931,2B/3B,2000,COL@SD 03/31/2023 09:40PM ET,SD,0
3B/SS,Matthew Batten (27264950),Matthew Batten,27264950,3B/SS,2000,COL@SD 03/31/2023 09:40PM ET,SD,1.07
1B,Grant Lavigne (27264952),Grant Lavigne,27264952,1B,2000,COL@SD 03/31/2023 09:40PM ET,COL,0
2B/OF,Cole Tucker (27264964),Cole Tucker,27264964,2B/OF,2000,COL@SD 03/31/2023 09:40PM ET,COL,3.06
C,Drew Romo (27264970),Drew Romo,27264970,C,2000,COL@SD 03/31/2023 09:40PM ET,COL,0
OF,Daniel Johnson (27264980),Daniel Johnson,27264980,OF,2000,COL@SD 03/31/2023 09:40PM ET,SD,0
OF,Luis Liberato (27264988),Luis Liberato,27264988,OF,2000,COL@SD 03/31/2023 09:40PM ET,SD,0
OF,Jameson Hannah (27264996),Jameson Hannah,27264996,OF,2000,COL@SD 03/31/2023 09:40PM ET,COL,0
OF,Benny Montgomery (27265004),Benny Montgomery,27265004,OF,2000,COL@SD 03/31/2023 09:40PM ET,COL,0
C,Willie MacIver (27265006),Willie MacIver,27265006,C,2000,COL@SD 03/31/2023 09:40PM ET,COL,0
2B/SS,Eguy Rosario (27265008),Eguy Rosario,27265008,2B/SS,2000,COL@SD 03/31/2023 09:40PM ET,SD,0.71
OF,Preston Tucker (27265027),Preston Tucker,27265027,OF,2000,COL@SD 03/31/2023 09:40PM ET,SD,0
2B/3B,Evan Mendoza (27265031),Evan Mendoza,27265031,2B/3B,2000,COL@SD 03/31/2023 09:40PM ET,SD,0
SS,Tim Lopes (27265038),Tim Lopes,27265038,SS,2000,COL@SD 03/31/2023 09:40PM ET,SD,0
OF,Zac Veen (27265040),Zac Veen,27265040,OF,2000,COL@SD 03/31/2023 09:40PM ET,COL,0
OF,Samuel Zavala (27265044),Samuel Zavala,27265044,OF,2000,COL@SD 03/31/2023 09:40PM ET,SD,0
OF,Tirso Ornelas (27265045),Tirso Ornelas,27265045,OF,2000,COL@SD 03/31/2023 09:40PM ET,SD,0
SS,Julio Carreras (27265054),Julio Carreras,27265054,SS,2000,COL@SD 03/31/2023 09:40PM ET,COL,0
1B,Alfonso Rivas (27265056),Alfonso Rivas,27265056,1B,2000,COL@SD 03/31/2023 09:40PM ET,SD,4.14
3B,Aaron Schunk (27265057),Aaron Schunk,27265057,3B,2000,COL@SD 03/31/2023 09:40PM ET,COL,0
3B,Warming Bernabel (27265058),Warming Bernabel,27265058,3B,2000,COL@SD 03/31/2023 09:40PM ET,COL,0
OF,Brenton Doyle (27265059),Brenton Doyle,27265059,OF,2000,COL@SD 03/31/2023 09:40PM ET,COL,0
C,Pedro Severino (27265068),Pedro Severino,27265068,C,2000,COL@SD 03/31/2023 09:40PM ET,SD,3
SS,Fernando Tatis Jr. (27265077),Fernando Tatis Jr.,27265077,SS,2000,COL@SD 03/31/2023 09:40PM ET,SD,0
2B,Rougned Odor (27265079),Rougned Odor,27265079,2B,2000,COL@SD 03/31/2023 09:40PM ET,SD,5.42
C,Hunter Goodman (27265080),Hunter Goodman,27265080,C,2000,COL@SD 03/31/2023 09:40PM ET,COL,0
2B/3B,Bret Boswell (27265082),Bret Boswell,27265082,2B/3B,2000,COL@SD 03/31/2023 09:40PM ET,COL,0
SS,Jackson Merrill (27265084),Jackson Merrill,27265084,SS,2000,COL@SD 03/31/2023 09:40PM ET,SD,0
1B/2B,Charles Leblanc (27264887),Charles Leblanc,27264887,1B/2B,2000,NYM@MIA 03/31/2023 06:40PM ET,MIA,5.73
OF,Jaylin Davis (27264899),Jaylin Davis,27264899,OF,2000,NYM@MIA 03/31/2023 06:40PM ET,NYM,3.67
3B/OF,Garrett Hampson (27264900),Garrett Hampson,27264900,3B/OF,2000,NYM@MIA 03/31/2023 06:40PM ET,MIA,4.01
OF,Peyton Burdick (27264902),Peyton Burdick,27264902,OF,2000,NYM@MIA 03/31/2023 06:40PM ET,MIA,4.88
OF,Jerar Encarnacion (27264905),Jerar Encarnacion,27264905,OF,2000,NYM@MIA 03/31/2023 06:40PM ET,MIA,5.52
3B/SS,Jonathan Arauz (27264912),Jonathan Arauz,27264912,3B/SS,2000,NYM@MIA 03/31/2023 06:40PM ET,NYM,2.67
OF,Abraham Almonte (27264916),Abraham Almonte,27264916,OF,2000,NYM@MIA 03/31/2023 06:40PM ET,NYM,4.33
3B,Alex De Goti (27264923),Alex De Goti,27264923,3B,2000,NYM@MIA 03/31/2023 06:40PM ET,MIA,0
SS,Kahlil Watson (27264926),Kahlil Watson,27264926,SS,2000,NYM@MIA 03/31/2023 06:40PM ET,MIA,0
OF,Alexander Ramirez (27264934),Alexander Ramirez,27264934,OF,2000,NYM@MIA 03/31/2023 06:40PM ET,NYM,0
OF,Griffin Conine (27264936),Griffin Conine,27264936,OF,2000,NYM@MIA 03/31/2023 06:40PM ET,MIA,0
SS,Ronny Mauricio (27264945),Ronny Mauricio,27264945,SS,2000,NYM@MIA 03/31/2023 06:40PM ET,NYM,0
2B,Xavier Edwards (27264956),Xavier Edwards,27264956,2B,2000,NYM@MIA 03/31/2023 06:40PM ET,MIA,0
OF,Khalil Lee (27264963),Khalil Lee,27264963,OF,2000,NYM@MIA 03/31/2023 06:40PM ET,NYM,9
